행정구역,구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
부산광역시,기장군,기장읍,"50,970","2,285","3,682","4,761","5,587","6,794","9,116","9,092","6,279","2,921",437,16
부산광역시,기장군,장안읍,"8,432",335,375,715,967,930,"1,437","1,769","1,185",601,115,3
부산광역시,기장군,정관읍,"77,529","6,542","12,570","6,266","8,061","17,413","12,124","7,066","5,275","1,925",282,5
부산광역시,기장군,일광읍,"31,129","3,188","2,900","2,624","5,080","5,527","4,296","4,139","2,357",866,147,5
부산광역시,기장군,철마면,"7,230",157,415,397,505,702,"1,225","1,712","1,415",606,91,5
대구광역시,,,"2,352,249","133,545","212,996","252,223","285,023","334,864","412,334","379,999","224,019","101,103","15,852",291
대구광역시,중구,,"101,099","8,171","7,511","13,515","18,232","14,961","14,223","11,460","8,086","4,240",682,18
대구광역시,중구,동인동,"10,949",606,639,"1,694","2,262","1,437","1,566","1,292",880,468,103,2
대구광역시,중구,삼덕동,"7,381",412,537,"1,777","1,431","1,048",899,604,417,221,34,1
대구광역시,중구,성내1동,"5,320",115,218,"1,627","1,055",534,581,530,380,241,36,3
대구광역시,중구,성내2동,"8,720",661,519,"1,728","1,666","1,211","1,122",889,605,283,36,0
대구광역시,중구,성내3동,"13,566","2,065","1,053","1,096","3,426","2,494","1,363","1,089",651,300,28,1
대구광역시,중구,대신동,"7,306",585,542,590,"1,152","1,109","1,118","1,093",716,357,42,2
대구광역시,중구,남산1동,"5,055",297,363,801,794,711,744,628,435,251,30,1
대구광역시,중구,남산2동,"7,175",732,540,778,"1,390","1,107",972,742,580,271,61,2
대구광역시,중구,남산3동,"5,870",289,495,489,636,900,949,936,717,387,72,0
대구광역시,중구,남산4동,"16,094","1,374","1,382","1,449","2,401","2,434","2,543","2,015","1,595",776,120,5
대구광역시,중구,대봉1동,"7,725",528,740,880,966,"1,124","1,303",955,651,484,93,1
대구광역시,중구,대봉2동,"5,938",507,483,606,"1,053",852,"1,063",687,459,201,27,0
대구광역시,동구,,"339,167","19,066","25,956","33,780","44,225","46,564","56,074","56,475","37,320","17,135","2,524",48
대구광역시,동구,신암1동,"10,833",866,606,"1,040","1,587","1,438","1,627","1,634","1,211",730,91,3
대구광역시,동구,신암2동,"11,505",933,979,878,"1,696","1,749","1,818","1,597","1,137",615,102,1
대구광역시,동구,신암3동,"11,241","1,156",738,978,"2,276","1,567","1,568","1,430","1,013",451,63,1
대구광역시,동구,신암4동,"18,407","1,153",885,"2,311","3,575","2,168","2,970","2,824","1,711",719,88,3
대구광역시,동구,신암5동,"7,369",399,400,637,"1,017",879,"1,167","1,402",952,464,52,0
대구광역시,동구,신천1.2동,"11,149",296,649,"1,079","1,195","1,265","1,880","2,113","1,628",921,123,0
대구광역시,동구,신천3동,"14,242","1,066","1,216","1,491","2,335","2,165","2,349","1,882","1,095",533,110,0
대구광역시,동구,신천4동,"11,392",769,595,"1,566","2,353","1,515","1,617","1,462",995,447,72,1
대구광역시,동구,효목1동,"11,617",242,540,"1,088","1,051","1,211","1,958","2,527","1,959",942,98,1
대구광역시,동구,효목2동,"14,149",646,956,"1,451","1,875","1,800","2,318","2,516","1,699",767,118,3
대구광역시,동구,도평동,"3,428",80,148,483,302,303,561,724,512,271,44,0
대구광역시,동구,불로.봉무동,"19,601","1,249","2,225","1,786","1,985","3,240","3,400","3,039","1,824",728,124,1
대구광역시,동구,지저동,"12,541",339,634,"1,162","1,225","1,290","2,151","2,988","1,874",785,90,3
대구광역시,동구,동촌동,"13,944",460,753,"1,397","1,532","1,665","2,322","2,924","1,861",909,118,3
대구광역시,동구,방촌동,"16,912",494,"1,018","1,620","1,570","1,767","2,969","3,696","2,409","1,147",216,6
대구광역시,동구,해안동,"13,194",384,735,"1,253","1,340","1,401","2,250","2,768","1,997",931,131,4
대구광역시,동구,안심1동,"37,521","1,925","3,460","3,771","3,963","5,441","6,184","6,535","4,197","1,779",260,6
대구광역시,동구,안심2동,"16,986","1,124","1,038","1,763","2,699","2,203","3,108","2,719","1,620",609,99,4
대구광역시,동구,안심3동,"20,006","1,383","2,514","2,127","2,556","3,429","3,418","2,165","1,578",736,98,2
대구광역시,동구,안심4동,"26,546","1,405","2,667","3,043","3,087","3,927","4,914","4,012","2,343","1,008",138,2
대구광역시,동구,혁신동,"16,665","1,680","1,940","1,380","2,918","3,661","2,021","1,670","1,010",334,50,1
대구광역시,동구,공산동,"19,919","1,017","1,260","1,476","2,088","2,480","3,504","3,848","2,695","1,309",239,3
대구광역시,서구,,"164,018","6,891","9,783","14,556","19,677","19,512","28,700","33,562","21,019","9,070","1,226",22
대구광역시,서구,내당1동,"14,096",975,937,"1,540","2,208","1,910","2,394","2,323","1,212",525,71,1
대구광역시,서구,내당2.3동,"7,969",153,302,697,700,791,"1,465","1,821","1,327",641,71,1
대구광역시,서구,내당4동,"14,230",307,824,"1,554","1,588","1,593","2,490","2,954","1,966",811,140,3
대구광역시,서구,비산1동,"7,901",135,402,633,664,794,"1,573","1,827","1,261",549,63,0
대구광역시,서구,비산2.3동,"7,706",120,310,543,603,669,"1,377","1,868","1,357",755,102,2
대구광역시,서구,비산4동,"8,335",162,429,723,788,893,"1,528","1,966","1,229",542,74,1
대구광역시,서구,비산5동,"4,842",102,180,330,388,459,861,"1,157",878,428,59,0
대구광역시,서구,비산6동,"6,437",113,277,568,544,612,"1,274","1,584",951,447,65,2
대구광역시,서구,비산7동,"8,866",275,427,764,918,930,"1,677","1,997","1,250",569,57,2
대구광역시,서구,평리1동,"6,241",112,325,535,532,640,"1,158","1,455",956,467,60,1
대구광역시,서구,평리2동,"6,947",267,582,580,646,922,"1,237","1,452",883,340,37,1
대구광역시,서구,평리3동,"12,180",754,769,946,"1,664","1,680","1,969","2,369","1,366",584,77,2
대구광역시,서구,평리4동,"15,280",548,"1,092","1,414","1,663","1,948","2,700","3,222","1,880",710,103,0
대구광역시,서구,평리5동,"10,371","1,459",708,753,"2,649","1,669","1,223","1,094",589,205,21,1
대구광역시,서구,평리6동,"5,451",343,286,466,982,640,942,"1,023",550,192,27,0
대구광역시,서구,상중이동,"17,109",577,"1,423","1,605","1,643","2,150","3,086","3,605","2,131",757,129,3
대구광역시,서구,원대동,"10,057",489,510,905,"1,497","1,212","1,746","1,845","1,233",548,70,2
대구광역시,남구,,"136,497","5,173","8,115","15,913","16,937","16,679","22,721","23,792","17,113","8,585","1,443",26
대구광역시,남구,이천동,"14,328",931,"1,049","1,242","2,004","2,048","2,423","2,005","1,494",957,170,5
대구광역시,남구,봉덕1동,"7,821",176,360,839,867,895,"1,452","1,492","1,040",590,107,3
대구광역시,남구,봉덕2동,"12,984",952,"1,067",969,"1,644","1,886","2,014","2,060","1,494",736,161,1
대구광역시,남구,봉덕3동,"14,281",435,"1,059","1,441","1,366","1,771","2,511","2,597","1,894","1,013",192,2
대구광역시,남구,대명1동,"9,392",218,626,"1,172","1,037","1,112","1,601","1,761","1,238",548,76,3
대구광역시,남구,대명2동,"12,856",556,748,"2,261","2,255","1,508","1,826","1,718","1,255",615,113,1
대구광역시,남구,대명3동,"9,149",165,408,"1,242",920,942,"1,491","1,816","1,403",657,103,2
대구광역시,남구,대명4동,"9,229",218,441,"1,089",879,926,"1,555","2,022","1,378",631,87,3
대구광역시,남구,대명5동,"7,556",446,422,"1,266","1,240",936,"1,139","1,012",688,348,58,1
대구광역시,남구,대명6동,"10,492",456,601,"1,223","1,402","1,371","1,842","1,759","1,220",516,100,2
대구광역시,남구,대명9동,"13,226",324,729,"1,613","1,613","1,675","2,361","2,360","1,641",795,115,0
대구광역시,남구,대명10동,"7,949",151,325,924,947,846,"1,299","1,570","1,179",627,79,2
대구광역시,남구,대명11동,"7,234",145,280,632,763,763,"1,207","1,620","1,189",552,82,1
대구광역시,북구,,"408,890","21,773","37,490","50,288","48,214","56,672","76,541","64,514","34,979","16,009","2,363",47
대구광역시,북구,고성동,"14,468","2,053","1,197","1,137","3,827","2,639","1,556","1,062",660,284,53,0
대구광역시,북구,칠성동,"22,944","1,496","2,252","2,540","3,499","3,726","3,614","2,883","1,817",948,163,6
대구광역시,북구,침산1동,"3,477",99,153,262,319,352,608,897,546,201,38,2
대구광역시,북구,침산2동,"17,964","1,438","2,278","1,749","2,361","3,105","3,054","2,086","1,220",582,87,4
대구광역시,북구,침산3동,"17,897","1,041","1,908","1,762","1,757","2,633","3,353","2,774","1,676",873,119,1
대구광역시,북구,산격1동,"7,522",91,300,466,579,653,"1,321","1,860","1,427",737,88,0
대구광역시,북구,산격2동,"9,499",298,706,"1,016","1,004","1,041","1,758","1,992","1,109",513,59,3
대구광역시,북구,산격3동,"8,094",132,343,"2,450",944,724,995,"1,169",891,390,55,1
대구광역시,북구,산격4동,"7,053",138,352,804,790,741,"1,192","1,489","1,032",456,59,0
대구광역시,북구,대현동,"15,509",489,998,"2,598","1,474","1,869","2,499","2,575","1,847","1,014",145,1
대구광역시,북구,복현1동,"6,842",88,234,"2,443",886,604,929,903,536,191,28,0
대구광역시,북구,복현2동,"28,817","1,689","2,928","3,655","3,776","4,138","4,933","4,482","2,216",857,140,3
대구광역시,북구,검단동,"5,524",131,274,414,580,653,914,"1,232",878,388,60,0
대구광역시,북구,무태조야동,"32,898","2,038","3,281","3,388","3,216","5,139","7,095","4,815","2,730","1,046",149,1
대구광역시,북구,관문동,"32,344","2,623","3,360","2,717","3,816","5,676","5,633","4,942","2,504",931,139,3
대구광역시,북구,태전1동,"21,113",729,"1,458","3,435","2,353","2,428","3,947","3,786","1,918",886,171,2
대구광역시,북구,태전2동,"21,797",887,"1,886","2,704","2,311","2,692","4,207","3,957","2,144",889,113,7
대구광역시,북구,구암동,"30,693","1,265","3,601","3,972","2,757","4,192","7,078","4,779","1,900","1,008",137,4
대구광역시,북구,관음동,"13,890",377,"1,020","1,505","1,303","1,466","2,904","3,041","1,495",673,104,2
대구광역시,북구,읍내동,"24,940","1,122","1,998","3,069","2,912","2,886","4,998","4,659","2,102","1,019",173,2
대구광역시,북구,동천동,"25,010","1,249","3,042","3,377","2,438","3,480","6,043","3,180","1,296",808,95,2
대구광역시,북구,노원동,"11,029",448,567,914,"1,448","1,291","1,905","2,383","1,497",524,51,1
대구광역시,북구,국우동,"29,566","1,852","3,354","3,911","3,864","4,544","6,005","3,568","1,538",791,137,2
대구광역시,수성구,,"409,332","24,430","47,403","42,721","42,521","63,065","74,231","59,465","35,631","16,859","2,955",51
대구광역시,수성구,범어1동,"22,385","2,239","3,167","2,012","2,721","4,235","3,679","2,275","1,300",655,101,1
대구광역시,수성구,범어2동,"14,096",794,"1,587","1,882","1,726","2,143","2,364","1,850","1,082",573,94,1
대구광역시,수성구,범어3동,"17,243","1,744","2,299","1,800","2,287","3,285","2,908","1,637",828,394,61,0
대구광역시,수성구,범어4동,"18,708","1,348","4,251","1,601","1,045","4,337","3,225","1,472",947,412,70,0
대구광역시,수성구,만촌1동,"20,466","1,237","2,036","2,077","2,012","2,823","3,699","3,243","2,125","1,033",178,3
대구광역시,수성구,만촌2동,"13,200",720,"1,718","1,609","1,326","2,149","2,328","1,733","1,053",486,76,2
대구광역시,수성구,만촌3동,"20,838","1,447","4,021","1,979","1,542","4,511","3,781","1,859","1,107",517,73,1
대구광역시,수성구,수성1가동,"17,037",943,"1,963","1,651","1,569","2,483","3,135","2,336","1,770","1,004",175,8
대구광역시,수성구,수성2.3가동,"10,272",683,"1,407","1,007",781,"1,658","1,897","1,371",935,465,68,0
대구광역시,수성구,수성4가동,"13,002",451,"1,056","1,497","1,202","1,459","2,692","2,325","1,419",758,137,6
대구광역시,수성구,황금1동,"21,151","1,595","3,298","2,035","1,672","3,619","3,938","2,731","1,498",624,139,2
대구광역시,수성구,황금2동,"11,625",688,940,"1,367","1,635","1,777","1,931","1,559","1,149",512,66,1
대구광역시,수성구,중동,"14,458","1,193","1,194","1,400","2,105","2,418","2,422","1,910","1,178",546,92,0
대구광역시,수성구,상동,"14,040",520,"1,018","1,403","1,436","1,773","2,459","2,656","1,772",835,165,3
대구광역시,수성구,파동,"16,549","1,136","1,206","1,343","2,339","2,535","2,732","2,583","1,782",745,146,2
대구광역시,수성구,두산동,"14,815",874,"1,218","1,871","2,178","2,271","2,636","2,172","1,098",420,73,4
대구광역시,수성구,지산1동,"18,774",427,"1,264","2,107","1,899","2,057","3,504","3,669","2,435","1,202",209,1
대구광역시,수성구,지산2동,"18,361",760,"1,559","1,854","1,936","2,284","3,426","3,352","2,078",926,183,3
대구광역시,수성구,범물1동,"9,813",186,440,696,677,876,"1,556","2,344","1,922",945,168,3
대구광역시,수성구,범물2동,"15,649",775,"1,638","1,535","1,544","2,212","2,847","2,818","1,609",568,102,1
대구광역시,수성구,고산1동,"31,437","1,784","4,290","3,515","3,073","4,782","6,120","4,592","2,104","1,009",166,2
대구광역시,수성구,고산2동,"25,894","1,611","2,720","2,924","2,974","3,546","4,875","3,980","2,111",985,164,4
대구광역시,수성구,고산3동,"29,519","1,275","3,113","3,556","2,842","3,832","6,077","4,998","2,329","1,245",249,3
대구광역시,달서구,,"516,497","27,221","48,762","58,408","61,078","72,141","94,799","86,608","45,838","18,755","2,837",50
대구광역시,달서구,성당동,"20,208",765,"1,749","1,840","2,047","2,767","3,447","3,833","2,566","1,038",151,5
대구광역시,달서구,두류1.2동,"15,649",660,775,"2,004","2,562","1,886","2,459","2,687","1,702",834,79,1
대구광역시,달서구,두류3동,"8,995",343,584,"1,037","1,190","1,078","1,530","1,569","1,084",511,68,1
대구광역시,달서구,감삼동,"31,104","2,422","2,888","3,546","4,897","4,760","5,205","4,368","2,167",774,76,1
대구광역시,달서구,죽전동,"14,366",697,825,"1,865","2,331","1,757","2,420","2,552","1,337",503,77,2
대구광역시,달서구,장기동,"15,407",750,"1,317","1,745","1,936","2,099","2,929","2,601","1,407",551,71,1
대구광역시,달서구,용산1동,"28,189","1,110","2,636","3,653","3,171","3,444","6,207","4,932","2,074",853,107,2
대구광역시,달서구,용산2동,"24,957",863,"2,080","2,978","2,615","3,097","5,561","4,961","1,870",813,117,2
대구광역시,달서구,이곡1동,"19,880",692,"1,622","2,687","2,334","2,303","4,478","3,628","1,432",610,92,2
대구광역시,달서구,이곡2동,"14,261",452,941,"1,625","1,670","1,677","2,822","3,179","1,349",475,70,1
대구광역시,달서구,신당동,"27,696",728,"1,729","6,085","3,000","2,729","5,193","4,686","2,317","1,073",153,3
대구광역시,달서구,본리동,"22,580","1,734","2,388","2,055","3,263","3,716","3,852","3,394","1,559",528,90,1
대구광역시,달서구,월성1동,"39,820","3,352","7,457","3,996","3,644","8,248","7,561","3,194","1,657",592,118,1
대구광역시,달서구,월성2동,"13,643",254,810,"1,119",974,"1,395","2,552","2,870","2,413","1,088",166,2
대구광역시,달서구,진천동,"49,936","2,991","4,836","5,358","5,996","7,194","9,135","8,156","4,226","1,738",302,4
대구광역시,달서구,유천동,"33,012","4,310","5,737","2,419","4,758","7,578","4,648","2,276",957,292,36,1
대구광역시,달서구,상인1동,"32,433","1,629","3,626","3,641","3,216","4,238","6,202","5,606","2,941","1,131",201,2
대구광역시,달서구,상인2동,"16,958",692,"1,091","2,173","2,469","1,962","2,831","3,319","1,662",672,86,1
대구광역시,달서구,상인3동,"9,633",139,371,621,698,884,"1,544","2,570","1,874",788,140,4
대구광역시,달서구,도원동,"31,317","1,091","2,635","3,173","2,947","3,717","5,953","6,942","3,363","1,285",205,6
대구광역시,달서구,송현1동,"16,121",406,819,"1,822","1,728","1,871","2,973","3,322","2,114",924,137,5
대구광역시,달서구,송현2동,"17,966",695,987,"1,753","2,110","2,121","3,017","3,609","2,388","1,095",190,1
대구광역시,달서구,본동,"12,366",446,859,"1,213","1,522","1,620","2,280","2,354","1,379",587,105,1
대구광역시,달성군,,"254,213","20,379","27,161","22,128","33,000","43,633","41,505","37,847","19,499","7,750","1,286",25
대구광역시,달성군,화원읍,"45,744","2,243","3,716","4,698","4,945","5,465","8,934","9,167","4,555","1,751",267,3
대구광역시,달성군,논공읍,"4,166",180,176,255,419,470,752,990,590,295,39,0
대구광역시,달성군,논공읍공단출장소,"10,849",396,867,"1,041","1,013","1,461","2,675","2,083",853,396,63,1
대구광역시,달성군,다사읍,"51,696","4,066","6,805","4,750","6,365","9,277","8,586","6,911","3,547","1,208",173,8
대구광역시,달성군,다사읍서재출장소,"37,675","4,225","4,533","3,048","5,778","8,068","5,699","4,062","1,672",526,62,2
대구광역시,달성군,유가읍,"31,358","3,690","4,862","2,451","4,576","7,132","4,238","2,641","1,257",438,73,0
대구광역시,달성군,옥포읍,"22,558","1,597","1,933","1,521","2,517","3,514","3,694","4,327","2,416",902,136,1
대구광역시,달성군,현풍읍,"21,248","1,495","1,920","2,357","3,389","3,599","2,905","2,978","1,735",745,124,1
대구광역시,달성군,가창면,"6,815",176,442,413,380,662,"1,040","1,638","1,248",638,171,7
대구광역시,달성군,하빈면,"3,184",45,98,139,192,208,547,978,555,337,84,1
대구광역시,달성군,구지면,"18,920","2,266","1,809","1,455","3,426","3,777","2,435","2,072","1,071",514,94,1
대구광역시,군위군,,"22,536",441,815,914,"1,139","1,637","3,540","6,276","4,534","2,700",536,4
대구광역시,군위군,군위읍,"7,874",256,540,534,542,848,"1,425","1,754","1,177",660,137,1
대구광역시,군위군,소보면,"2,239",26,31,48,94,142,320,663,500,354,60,1
대구광역시,군위군,효령면,"3,627",59,89,111,177,195,540,"1,127",809,438,82,0
대구광역시,군위군,부계면,"2,085",27,54,64,97,103,346,638,434,268,54,0
대구광역시,군위군,우보면,"1,960",24,26,60,70,96,274,622,443,283,61,1
대구광역시,군위군,의흥면,"2,237",23,41,59,82,128,286,654,556,339,69,0
대구광역시,군위군,산성면,"1,195",21,17,17,39,48,175,369,288,181,39,1
대구광역시,군위군,삼국유사면,"1,319",5,17,21,38,77,174,449,327,177,34,0
인천광역시,,,"3,053,308","188,525","276,270","336,620","431,410","473,849","516,067","473,819","236,311","101,580","18,311",546
인천광역시,중구,,"177,090","12,790","16,068","21,845","29,324","29,573","27,172","21,474","12,542","5,380",889,33
인천광역시,중구,연안동,"5,019",118,225,397,437,561,935,"1,188",753,341,62,2
인천광역시,중구,신포동,"4,417",115,309,383,420,557,809,766,609,358,87,4
인천광역시,중구,신흥동,"14,162",667,"1,082","1,637","1,909","1,995","2,332","2,298","1,478",663,99,2
인천광역시,중구,도원동,"3,407",50,154,289,262,341,590,775,616,291,35,4
인천광역시,중구,율목동,"2,934",44,131,262,272,363,501,622,486,215,37,1
인천광역시,중구,동인천동,"5,203",105,208,446,472,609,873,"1,139",790,444,112,5
인천광역시,중구,개항동,"6,461",114,293,668,667,706,"1,123","1,381",986,448,74,1
인천광역시,중구,영종동,"29,235","2,084","2,159","3,043","5,163","4,846","5,038","4,196","1,865",713,119,9
인천광역시,중구,영종1동,"35,623","4,193","4,581","3,055","6,487","7,857","4,538","2,807","1,544",494,65,2
인천광역시,중구,영종2동,"27,426","3,464","3,667","2,416","5,028","5,891","3,576","1,990","1,032",315,46,1
인천광역시,중구,용유동,"3,369",29,70,162,197,288,612,"1,005",691,262,53,0
인천광역시,중구,운서1동,"17,451",732,"2,095","2,768","2,242","2,796","3,569","1,726",934,521,68,0
인천광역시,중구,운서2동,"22,383","1,075","1,094","6,319","5,768","2,763","2,676","1,581",758,315,32,2
인천광역시,중구영종출장소,,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,중구용유출장소,,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,동구,,"56,469","2,287","4,182","5,220","6,177","7,880","9,623","9,921","7,154","3,471",544,10
인천광역시,동구,만석동,"6,094",204,485,511,539,895,"1,100","1,195",743,357,65,0
인천광역시,동구,화수1.화평동,"5,196",110,345,465,400,575,909,"1,085",829,413,63,2
인천광역시,동구,화수2동,"6,651",110,431,578,568,780,"1,104","1,301","1,085",603,88,3
인천광역시,동구,송현1.2동,"9,450",390,733,976,993,"1,401","1,621","1,606","1,165",490,72,3
인천광역시,동구,송현3동,"2,615",42,114,182,218,274,493,575,449,237,31,0
인천광역시,동구,송림1동,"6,515",493,444,748,"1,303",985,946,816,504,235,40,1
인천광역시,동구,송림2동,"1,136",10,57,71,67,98,192,256,232,125,27,1
인천광역시,동구,송림3.5동,"5,154",190,455,508,450,718,"1,012",868,606,304,43,0
인천광역시,동구,송림4동,"5,914",433,493,571,951,"1,025",948,847,466,161,19,0
인천광역시,동구,송림6동,"5,617",263,537,439,530,922,953,893,702,320,58,0
인천광역시,동구,금창동,"2,127",42,88,171,158,207,345,479,373,226,38,0
인천광역시,미추홀구,,"417,198","23,071","32,238","48,719","58,530","62,509","68,826","64,932","38,167","17,298","2,837",71
인천광역시,미추홀구,숭의2동,"13,390",667,962,"1,363","1,740","1,936","2,246","2,292","1,388",691,100,5
인천광역시,미추홀구,숭의1.3동,"17,418","1,140","1,168","2,049","2,913","2,641","2,846","2,586","1,258",686,128,3
인천광역시,미추홀구,숭의4동,"16,489",999,"1,255","1,587","2,322","2,429","2,683","2,639","1,673",758,143,1
인천광역시,미추홀구,용현1.4동,"16,775",381,908,"4,470","1,536","1,544","2,281","2,620","1,953",950,127,5
인천광역시,미추홀구,용현2동,"22,599","2,189","1,665","2,318","4,078","3,561","3,112","2,802","1,931",821,120,2
인천광역시,미추홀구,용현3동,"6,650",160,252,784,784,727,"1,102","1,327",938,494,81,1
인천광역시,미추홀구,용현5동,"44,295","2,379","4,665","5,613","5,184","7,028","7,775","6,537","3,357","1,510",242,5
인천광역시,미추홀구,학익1동,"41,433","3,199","4,282","4,939","5,874","6,649","7,106","5,315","2,723","1,163",177,6
인천광역시,미추홀구,학익2동,"16,792",575,"1,305","1,831","1,871","2,193","3,016","3,030","1,834",962,173,2
인천광역시,미추홀구,도화1동,"20,394","1,010","1,449","2,154","2,922","2,999","3,434","3,264","2,006",970,184,2
인천광역시,미추홀구,도화2.3동,"29,826","2,296","2,589","2,960","4,521","5,242","4,366","4,394","2,358",942,157,1
인천광역시,미추홀구,주안1동,"19,591",795,911,"3,044","4,045","3,221","3,098","2,699","1,209",488,81,0
인천광역시,미추홀구,주안2동,"21,535","1,312","1,404","2,060","3,347","3,173","3,418","3,468","2,209",978,159,7
인천광역시,미추홀구,주안3동,"12,117",723,835,"1,171","1,943","1,838","1,924","1,802","1,256",545,78,2
인천광역시,미추홀구,주안4동,"19,818","1,366","1,279","1,852","3,075","2,969","2,964","3,122","2,112",936,139,4
인천광역시,미추홀구,주안5동,"19,024",829,"1,076","2,137","2,936","2,693","3,116","3,276","1,920",873,160,8
인천광역시,미추홀구,주안6동,"20,892","1,091","1,844","2,259","2,870","3,384","3,414","3,148","1,891",823,164,4
인천광역시,미추홀구,주안7동,"12,064",443,733,"1,142","1,316","1,537","2,102","2,378","1,556",737,113,7
인천광역시,미추홀구,주안8동,"18,567",610,"1,457","2,002","1,998","2,428","3,478","3,585","1,961",918,127,3
인천광역시,미추홀구,관교동,"13,757",455,"1,168","1,412","1,516","1,881","2,383","2,599","1,599",625,116,3
인천광역시,미추홀구,문학동,"13,772",452,"1,031","1,572","1,739","2,436","2,962","2,049","1,035",428,68,0
인천광역시,연수구,,"409,814","32,565","47,674","45,113","57,080","71,097","68,298","54,564","22,306","9,174","1,880",63
인천광역시,연수구,옥련1동,"17,238",665,"1,559","1,877","1,878","2,303","3,290","3,107","1,586",793,174,6
인천광역시,연수구,옥련2동,"19,652","1,114","1,901","2,166","2,437","2,790","3,528","3,347","1,553",692,120,4
인천광역시,연수구,선학동,"17,408",818,"1,060","1,797","2,304","2,332","2,953","3,549","1,745",712,135,3
인천광역시,연수구,연수1동,"16,087",408,"1,010","2,154","1,983","2,039","3,231","3,108","1,448",592,110,4
인천광역시,연수구,연수2동,"19,021",807,"1,399","2,384","2,921","2,462","3,202","3,421","1,537",725,154,9
인천광역시,연수구,연수3동,"14,305",460,920,"1,624","1,905","1,645","2,382","2,960","1,452",768,182,7
인천광역시,연수구,청학동,"21,875",619,"1,377","2,217","2,657","2,633","4,224","4,697","2,196","1,003",245,7
인천광역시,연수구,동춘1동,"25,420","2,082","2,611","2,599","3,554","4,046","4,398","4,045","1,455",520,104,6
인천광역시,연수구,동춘2동,"16,480",806,"1,488","1,967","2,357","2,167","3,008","2,931","1,145",507,102,2
인천광역시,연수구,동춘3동,"17,447",894,"2,563","2,050","1,615","2,654","3,342","2,586","1,115",523,102,3
인천광역시,연수구,송도1동,"36,627","2,140","5,076","6,181","4,096","5,517","6,413","4,622","1,777",671,128,6
인천광역시,연수구,송도2동,"37,313","3,657","7,100","3,286","3,713","8,317","6,405","3,254","1,086",418,77,0
인천광역시,연수구,송도3동,"49,463","4,994","6,739","5,960","8,332","9,734","7,227","4,330","1,528",526,91,2
인천광역시,연수구,송도4동,"55,084","7,168","7,350","4,934","8,733","12,385","8,274","4,413","1,354",385,86,2
인천광역시,연수구,송도5동,"46,394","5,933","5,521","3,917","8,595","10,073","6,421","4,194","1,329",339,70,2
인천광역시,남동구,,"480,148","23,439","44,380","53,850","60,764","72,714","84,620","79,349","41,060","16,996","2,887",89
인천광역시,남동구,구월1동,"30,208","1,784","3,037","3,270","4,205","4,966","4,942","4,685","2,251",886,177,5
인천광역시,남동구,구월2동,"36,709","2,571","4,519","3,767","4,626","6,113","6,220","5,168","2,665",920,136,4
인천광역시,남동구,구월3동,"27,762",896,"1,538","5,624","5,202","4,193","4,238","3,529","1,729",707,104,2
인천광역시,남동구,구월4동,"12,703",288,652,"1,390","1,404","1,557","2,423","2,672","1,517",685,111,4
인천광역시,남동구,간석1동,"18,027",649,"1,134","2,035","2,950","2,407","3,052","3,081","1,767",805,145,2
인천광역시,남동구,간석2동,"20,395",935,"1,938","2,219","2,450","3,035","3,525","3,384","1,963",823,122,1
인천광역시,남동구,간석3동,"24,776",929,"1,690","2,645","3,159","3,356","4,558","4,695","2,572","1,019",149,4
인천광역시,남동구,간석4동,"27,654","1,158","2,030","3,399","3,825","3,857","4,888","4,777","2,511","1,018",187,4
인천광역시,남동구,만수1동,"15,118",418,745,"1,472","1,894","1,836","2,716","3,157","1,800",920,156,4
인천광역시,남동구,만수2동,"22,065",966,"2,085","2,364","2,420","3,244","4,076","3,953","2,082",759,113,3
인천광역시,남동구,만수3동,"15,729",744,"1,387","1,727","1,830","2,206","2,858","2,870","1,449",566,90,2
인천광역시,남동구,만수4동,"18,232",719,"1,382","1,863","2,355","2,363","3,257","3,492","1,885",764,147,5
인천광역시,남동구,만수5동,"13,889",401,712,"1,474","1,693","1,575","2,486","2,920","1,783",736,106,3
인천광역시,남동구,만수6동,"21,706",664,"1,738","2,304","2,303","2,607","4,202","4,476","2,112","1,084",208,8
인천광역시,남동구,장수서창동,"18,247",835,"1,910","1,794","1,737","2,653","3,319","3,380","1,801",682,130,6
인천광역시,남동구,서창2동,"37,474","3,241","5,009","2,886","4,708","8,015","5,306","4,880","2,547",750,125,7
인천광역시,남동구,남촌도림동,"18,761",634,"1,428","1,973","1,893","2,339","3,709","3,895","1,889",852,144,5
인천광역시,남동구,논현1동,"30,945","1,665","3,280","3,542","3,733","5,004","5,744","4,639","2,197",949,186,6
인천광역시,남동구,논현2동,"30,502","1,255","2,817","3,736","3,934","4,405","5,559","4,820","2,520","1,242",206,8
인천광역시,남동구,논현고잔동,"39,246","2,687","5,349","4,366","4,443","6,983","7,542","4,876","2,020",829,145,6
인천광역시,부평구,,"490,227","26,126","38,162","54,502","73,901","70,490","83,566","81,629","40,973","17,659","3,140",79
인천광역시,부평구,부평1동,"34,448","1,353","2,255","4,824","5,712","4,772","5,746","5,411","2,838","1,275",254,8
인천광역시,부평구,부평2동,"16,635",807,"1,055","1,924","2,973","2,307","2,704","2,697","1,495",585,86,2
